Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.6320E+03 .4368E-01 .9140E-01 .4771E-01 .4771E-01 .4363E-01 .9135E-01
.6330E+03 .4662E-01 .9983E-01 .5322E-01 .5322E-01 .4656E-01 .9978E-01
.6340E+03 .4601E-01 .1003E+00 .5431E-01 .5431E-01 .4595E-01 .1003E+00
.6350E+03 .4655E-01 .1022E+00 .5561E-01 .5561E-01 .4649E-01 .1021E+00
.6360E+03 .4553E-01 .1006E+00 .5511E-01 .5511E-01 .4548E-01 .1006E+00
.6370E+03 .4709E-01 .1045E+00 .5740E-01 .5740E-01 .4703E-01 .1044E+00
.6380E+03 .4752E-01 .1068E+00 .5930E-01 .5930E-01 .4746E-01 .1068E+00
.6390E+03 .4733E-01 .1070E+00 .5969E-01 .5969E-01 .4727E-01 .1070E+00
.6400E+03 .4638E-01 .1057E+00 .5936E-01 .5936E-01 .4632E-01 .1057E+00
.6410E+03 .4641E-01 .1063E+00 .5991E-01 .5991E-01 .4635E-01 .1063E+00
.6420E+03 .4653E-01 .1074E+00 .6082E-01 .6082E-01 .4647E-01 .1073E+00
.6430E+03 .4693E-01 .1081E+00 .6115E-01 .6115E-01 .4687E-01 .1080E+00
.6440E+03 .4675E-01 .1084E+00 .6164E-01 .6164E-01 .4669E-01 .1083E+00
.6450E+03 .4691E-01 .1079E+00 .6100E-01 .6100E-01 .4685E-01 .1078E+00
.6460E+03 .4502E-01 .1007E+00 .5564E-01 .5564E-01 .4496E-01 .1006E+00
.6470E+03 .4401E-01 .9439E-01 .5039E-01 .5039E-01 .4394E-01 .9433E-01
.6480E+03 .4329E-01 .9280E-01 .4951E-01 .4951E-01 .4323E-01 .9274E-01
.6490E+03 .4198E-01 .8980E-01 .4782E-01 .4782E-01 .4192E-01 .8974E-01
.6500E+03 .4312E-01 .9833E-01 .5521E-01 .5521E-01 .4306E-01 .9827E-01
.6510E+03 .4595E-01 .1057E+00 .5975E-01 .5975E-01 .4589E-01 .1056E+00
.6520E+03 .4272E-01 .9213E-01 .4941E-01 .4941E-01 .4266E-01 .9206E-01
.6530E+03 .4538E-01 .1052E+00 .5987E-01 .5987E-01 .4532E-01 .1052E+00
.6540E+03 .4492E-01 .1041E+00 .5921E-01 .5921E-01 .4485E-01 .1041E+00
.6550E+03 .4226E-01 .9638E-01 .5412E-01 .5412E-01 .4220E-01 .9632E-01
.6560E+03 .3733E-01 .8546E-01 .4813E-01 .4813E-01 .3728E-01 .8541E-01
.6570E+03 .3896E-01 .8964E-01 .5068E-01 .5068E-01 .3890E-01 .8958E-01
.6580E+03 .4385E-01 .1034E+00 .5954E-01 .5954E-01 .4379E-01 .1033E+00
.6590E+03 .4411E-01 .1041E+00 .5999E-01 .5999E-01 .4404E-01 .1040E+00
.6600E+03 .4438E-01 .1041E+00 .5971E-01 .5971E-01 .4431E-01 .1040E+00
.6610E+03 .4432E-01 .1030E+00 .5872E-01 .5872E-01 .4425E-01 .1030E+00
.6620E+03 .4398E-01 .1007E+00 .5674E-01 .5674E-01 .4391E-01 .1007E+00
.6630E+03 .4401E-01 .1021E+00 .5809E-01 .5809E-01 .4394E-01 .1020E+00
.6640E+03 .4447E-01 .1064E+00 .6193E-01 .6193E-01 .4439E-01 .1063E+00
.6650E+03 .4528E-01 .1106E+00 .6530E-01 .6530E-01 .4521E-01 .1105E+00
.6660E+03 .4528E-01 .1123E+00 .6703E-01 .6703E-01 .4520E-01 .1122E+00
.6670E+03 .4497E-01 .1129E+00 .6793E-01 .6793E-01 .4490E-01 .1128E+00
.6680E+03 .4515E-01 .1146E+00 .6940E-01 .6940E-01 .4508E-01 .1145E+00
.6690E+03 .4590E-01 .1170E+00 .7112E-01 .7112E-01 .4582E-01 .1169E+00
.6700E+03 .4523E-01 .1159E+00 .7068E-01 .7068E-01 .4516E-01 .1158E+00
.6710E+03 .4513E-01 .1161E+00 .7095E-01 .7095E-01 .4505E-01 .1160E+00
.6720E+03 .4447E-01 .1148E+00 .7029E-01 .7029E-01 .4439E-01 .1147E+00
.6730E+03 .4483E-01 .1161E+00 .7127E-01 .7127E-01 .4475E-01 .1160E+00
.6740E+03 .4472E-01 .1163E+00 .7153E-01 .7153E-01 .4465E-01 .1162E+00
.6750E+03 .4432E-01 .1156E+00 .7127E-01 .7127E-01 .4424E-01 .1155E+00
.6760E+03 .4479E-01 .1172E+00 .7239E-01 .7239E-01 .4471E-01 .1171E+00
.6770E+03 .4434E-01 .1163E+00 .7197E-01 .7197E-01 .4426E-01 .1162E+00
.6780E+03 .4452E-01 .1171E+00 .7255E-01 .7255E-01 .4444E-01 .1170E+00
.6790E+03 .4410E-01 .1163E+00 .7220E-01 .7220E-01 .4402E-01 .1162E+00
.6800E+03 .4410E-01 .1166E+00 .7254E-01 .7254E-01 .4402E-01 .1166E+00
.6810E+03 .4384E-01 .1162E+00 .7240E-01 .7240E-01 .4376E-01 .1162E+00
.6820E+03 .4396E-01 .1169E+00 .7289E-01 .7289E-01 .4388E-01 .1168E+00
.6830E+03 .4339E-01 .1156E+00 .7221E-01 .7221E-01 .4331E-01 .1155E+00
.6840E+03 .4301E-01 .1146E+00 .7162E-01 .7162E-01 .4292E-01 .1145E+00
.6850E+03 .4299E-01 .1153E+00 .7228E-01 .7228E-01 .4291E-01 .1152E+00
.6860E+03 .4192E-01 .1121E+00 .7023E-01 .7023E-01 .4184E-01 .1121E+00
.6870E+03 .2874E-01 .3960E-01 .1086E-01 .1086E-01 .2868E-01 .3954E-01
.6880E+03 .3393E-01 .5753E-01 .2360E-01 .2360E-01 .3386E-01 .5746E-01
.6890E+03 .3411E-01 .5832E-01 .2421E-01 .2421E-01 .3404E-01 .5825E-01
.6900E+03 .3591E-01 .6681E-01 .3090E-01 .3090E-01 .3584E-01 .6674E-01
.6910E+03 .3753E-01 .7705E-01 .3952E-01 .3952E-01 .3745E-01 .7698E-01
.6920E+03 .3825E-01 .8380E-01 .4555E-01 .4555E-01 .3817E-01 .8372E-01
.6930E+03 .3661E-01 .7885E-01 .4225E-01 .4225E-01 .3653E-01 .7878E-01
.6940E+03 .3549E-01 .7912E-01 .4364E-01 .4364E-01 .3542E-01 .7905E-01
.6950E+03 .3708E-01 .8898E-01 .5190E-01 .5190E-01 .3700E-01 .8890E-01
.6960E+03 .3696E-01 .8910E-01 .5214E-01 .5214E-01 .3689E-01 .8903E-01
.6970E+03 .4048E-01 .1057E+00 .6521E-01 .6521E-01 .4039E-01 .1056E+00
.6980E+03 .3971E-01 .1034E+00 .6367E-01 .6367E-01 .3963E-01 .1033E+00
.6990E+03 .3776E-01 .9251E-01 .5475E-01 .5475E-01 .3768E-01 .9243E-01
.7000E+03 .3734E-01 .9175E-01 .5441E-01 .5441E-01 .3726E-01 .9167E-01
