Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5920E+03 .3662E-01 .1298E-01
.5930E+03 .3741E-01 .1475E-01
.5940E+03 .3680E-01 .1460E-01
.5950E+03 .3570E-01 .1325E-01
.5960E+03 .3737E-01 .1588E-01
.5970E+03 .3711E-01 .1574E-01
.5980E+03 .3657E-01 .1612E-01
.5990E+03 .3646E-01 .1677E-01
.6000E+03 .3687E-01 .1799E-01
.6010E+03 .3647E-01 .1871E-01
.6020E+03 .3584E-01 .1877E-01
.6030E+03 .3657E-01 .1951E-01
.6040E+03 .3719E-01 .2006E-01
.6050E+03 .3713E-01 .2033E-01
.6060E+03 .3697E-01 .2061E-01
.6070E+03 .3725E-01 .2113E-01
.6080E+03 .3720E-01 .2140E-01
.6090E+03 .3700E-01 .2150E-01
.6100E+03 .3692E-01 .2160E-01
.6110E+03 .3681E-01 .2172E-01
.6120E+03 .3744E-01 .2219E-01
.6130E+03 .3699E-01 .2201E-01
.6140E+03 .3593E-01 .2156E-01
.6150E+03 .3731E-01 .2263E-01
.6160E+03 .3637E-01 .2224E-01
.6170E+03 .3595E-01 .2210E-01
.6180E+03 .3734E-01 .2305E-01
.6190E+03 .3753E-01 .2325E-01
.6200E+03 .3754E-01 .2320E-01
.6210E+03 .3768E-01 .2299E-01
.6220E+03 .3627E-01 .2121E-01
.6230E+03 .3595E-01 .2018E-01
.6240E+03 .3583E-01 .2064E-01
.6250E+03 .3561E-01 .2117E-01
.6260E+03 .3553E-01 .2112E-01
.6270E+03 .3639E-01 .2078E-01
.6280E+03 .3401E-01 .1385E-01
.6290E+03 .3547E-01 .1829E-01
.6300E+03 .3513E-01 .1828E-01
.6310E+03 .3589E-01 .2101E-01
.6320E+03 .3438E-01 .2028E-01
.6330E+03 .3671E-01 .2297E-01
.6340E+03 .3625E-01 .2376E-01
.6350E+03 .3670E-01 .2445E-01
.6360E+03 .3592E-01 .2435E-01
.6370E+03 .3717E-01 .2544E-01
.6380E+03 .3753E-01 .2653E-01
.6390E+03 .3741E-01 .2680E-01
.6400E+03 .3668E-01 .2681E-01
.6410E+03 .3673E-01 .2715E-01
.6420E+03 .3685E-01 .2770E-01
.6430E+03 .3719E-01 .2782E-01
.6440E+03 .3707E-01 .2816E-01
.6450E+03 .3721E-01 .2768E-01
.6460E+03 .3573E-01 .2481E-01
.6470E+03 .3495E-01 .2214E-01
.6480E+03 .3440E-01 .2155E-01
.6490E+03 .3338E-01 .2090E-01
.6500E+03 .3430E-01 .2496E-01
.6510E+03 .3657E-01 .2717E-01
.6520E+03 .3401E-01 .2161E-01
.6530E+03 .3615E-01 .2740E-01
.6540E+03 .3580E-01 .2702E-01
.6550E+03 .3370E-01 .2449E-01
.6560E+03 .2978E-01 .2177E-01
.6570E+03 .3110E-01 .2306E-01
.6580E+03 .3502E-01 .2746E-01
.6590E+03 .3524E-01 .2771E-01
.6600E+03 .3548E-01 .2747E-01
.6610E+03 .3545E-01 .2694E-01
.6620E+03 .3519E-01 .2588E-01
.6630E+03 .3523E-01 .2668E-01
.6640E+03 .3561E-01 .2891E-01
.6650E+03 .3629E-01 .3082E-01
.6660E+03 .3630E-01 .3189E-01
.6670E+03 .3608E-01 .3253E-01
.6680E+03 .3624E-01 .3345E-01
.6690E+03 .3686E-01 .3436E-01
.6700E+03 .3634E-01 .3424E-01
.6710E+03 .3627E-01 .3444E-01
.6720E+03 .3576E-01 .3418E-01
.6730E+03 .3606E-01 .3473E-01
.6740E+03 .3600E-01 .3492E-01
.6750E+03 .3569E-01 .3485E-01
.6760E+03 .3609E-01 .3545E-01
.6770E+03 .3574E-01 .3529E-01
.6780E+03 .3590E-01 .3562E-01
.6790E+03 .3557E-01 .3549E-01
.6800E+03 .3559E-01 .3570E-01
.6810E+03 .3539E-01 .3565E-01
.6820E+03 .3550E-01 .3592E-01
